,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7
10,goog,2009-01-22,break closing conciliation conciliations cut deter difficult divest divestiture downturn easing erred erring fined ill impair impaired impairment late lie limitation limitations lose losing miss plea pleas poses preclude precluded question questions quit sue sued sues suing taint unforeseen,approximate approximately assume assumes assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties unclear vary varying,able achieving benefit despite effective great greater opportunities opportunity reward satisfy strength strengthen strengthening strong success successful successfully superior transparency win,150.5607452392578,152.25970458984375,161.30088806152344,164.6689910888672,169.1846160888672
11,goog,2009-03-03,break cut deter ill lie miss,,able satisfy win,162.52294921875,161.68836975097656,158.4295654296875,153.2880096435547,160.7196807861328
12,goog,2009-04-16,break closing conciliation conciliations cut deter disclose erred erring fined ill impair impairment late lie limitation limitations lose losing miss plea pleas poses question questions quit recession sue sued suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able benefit better effective gain gains good great greater opportunities opportunity satisfy strength strengthen strengthening strong success superior transparency win,188.5238342285156,193.11398315429688,194.8526763916016,189.5024719238281,191.72799682617188
13,goog,2009-05-11,absence adverse against alienate alienated break cancel canceled cancellation cancelled cease ceases closing contrary cut decline declined defer deter deviation dispose dissolution erred fail failure fined force forego forfeit forfeited forfeiture ill illegal impair impaired inability inconsistent interfere invalid invalidate lapse lapsed lapsing late lie limitation limitations liquidation lose losing lying miss pled poses quit refuse refuses resign resignation revoke revoked sue sued suspend suspended suspension terminate terminated termination terminations threat threaten threatened unpaid,alteration assume assumed assumption depend depending deviation differ may pending risk unusual,able achieve achieved achievement beneficial best desirable effective enable gain gains good invent inventor opportunity satisfaction satisfied satisfy satisfying success win,202.3489227294922,202.67181396484372,198.21578979492188,192.49798583984372,197.3067169189453
14,goog,2009-06-18,break cut deter erred ill late lie miss poses sue sued,approximate approximately depend dependent,able satisfy win,206.23861694335938,205.69216918945312,208.68768310546875,201.5292510986328,210.69960021972656
15,goog,2009-07-16,break conciliation conciliations cut downturn erred erring fined ill late lie limitation limitations miss plea pleas poses question questions quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains good great greater innovation opportunities opportunity satisfy strength strengthen strengthening superior transparency upturn win,217.6692657470703,219.86996459960938,213.73486328125,212.5674591064453,220.9628448486328
16,goog,2009-08-07,break closing cut ill late lie losing miss poses quit,revise revised,able satisfy win,223.72488403320312,227.07310485839844,226.82969665527344,227.80831909179688,221.2012939453125
17,goog,2009-10-13,break cut doubt ill lie miss resign resigned sue,doubt may,able effective enhancing good great greatly innovative opportunity satisfy success win,260.32681274414057,261.35513305664057,265.93038940429693,273.1484375,275.25473022460943
18,goog,2009-10-15,break conciliation conciliations cut divest divestiture erred erring fined ill late lie limitation limitations miss plea pleas poses question questions quit recession suing taint unforeseen worst,approximate approximately assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties uncertainty vary varying,able benefit confident despite effective gain gains great greater opportunities opportunity satisfy strength strengthen strengthening strong superior transparency win,265.93038940429693,263.24285888671875,273.1484375,274.077392578125,275.3143310546875
19,goog,2009-11-10,break closing cut default erred fault fined ill lie losing miss poses sue sued,may risk risks,able confident great greater opportunity satisfy win,279.43753051757807,281.5487976074219,283.4365234375,284.17669677734375,284.6436767578125
20,goog,2010-01-13,breach break cut deter difficult ill incident investigation lie miss quit shut sue sues unable uncover uncovered,appear appeared appearing believe cautious could depend dependent differ may reconsider suggest unusual vary varying,able achieve benefit enhance gain gained great improve improvement improvements incredibly progress resolve satisfy success win,293.3321533203125,291.6481018066406,293.0191955566406,291.9114074707031,273.2279052734375
21,goog,2010-01-19,adverse adversely breach break contrary cut disregard disregarded fined forego ill incorrect investigation late lie limitation limitations miss poses reparation sue sued,appear appearing assume assumed assumption assumptions could depend dependent may might revise revised,able best effective satisfy win,288.1260070800781,291.9114074707031,288.3296813964844,273.2279052734375,265.418701171875
22,goog,2010-01-21,break conciliation conciliations cut divest divestiture downturn erred erring fined ill impair impairment late lie limitation limitations miss plea pleas poses question questions quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains great greater innovation opportunities opportunity optimistic satisfy strength strengthen strengthening strong superior transparency win,288.3296813964844,289.60638427734375,273.2279052734375,269.45742797851557,264.78781127929693
23,goog,2010-01-22,break closed concern concerns cut disclose disclosed ill lie lose miss,approximate approximately assuming,able satisfy win,289.60638427734375,273.2279052734375,268.2552490234375,269.2984619140625,263.84396362304693
24,goog,2010-03-05,break cut deter ill lie miss,,able effective satisfy win,275.50311279296875,280.28204345703125,279.42263793945307,286.36248779296875,280.77383422851557
25,goog,2010-04-15,break conciliation conciliations cut erred erring fined ill late lie limitation limitations miss plea pleas poses quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains great greater innovation opportunities satisfy strength strengthen strengthening superior transparency win,292.596923828125,295.7265930175781,273.29745483398443,275.72665405273443,264.10226440429693
26,goog,2010-05-17,absence adverse against alienate alienated bad break cancel canceled cancellation cancelled cease ceases closing concern concerns contrary crucial cut decline declined defer deter deviation dispose dissolution erred error fail failed failure fined force forego forfeit forfeited forfeiture ill illegal impair impaired inability inaccessible incident inconsistent incorrect interfere invalid invalidate lapse lapsed lapsing late lie limitation limitations liquidation lose losing lying miss mistake mistaken mistakenly pled poses problem problems quit refuse refuses resign resignation revoke revoked sue sued suing suspend suspended suspension terminate terminated termination terminations threat threaten threatened unpaid,alteration assume assumed assumption depend dependent depending deviation differ may pending possible risk roughly unusual,able achieve achieved achievement beneficial best desirable effective enable enables gain gains good highest invent inventor opportunity satisfaction satisfied satisfy satisfying success win,252.1251678466797,252.34375,247.57476806640625,235.9702453613281,236.1987609863281
27,goog,2010-07-15,against bankrupt bankruptcy break concern conciliation conciliations cut easing erred erring fined force forego fraud fraudulent ill insolvency investigation investigations late lie limitation limitations miss moratorium plea pleas poses quit solvency sue sued suing taint unforeseen,appear appearing approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit confident effective gain gains great greater opportunities satisfy strength strengthen strengthening strong superior transparency win,244.0824737548828,245.413818359375,228.3199920654297,239.23898315429688,242.90513610839844
28,goog,2010-10-14,break conciliation conciliations cut erred erring fined ill late lie limitation limitations miss plea pleas poses quit sue suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective excellent gain gains great greater innovation opportunities satisfy strength strengthen strengthening superior transparency win,269.89459228515625,268.71725463867193,298.7817077636719,301.95111083984375,306.2580871582031
29,goog,2010-11-10,break cut deter erred ill late lie miss sue sued,approximate approximately depend dependent,able satisfy win,310.3912048339844,309.4274597167969,306.6008605957031,295.81103515625,293.5060119628906
30,goog,2010-11-12,break closing cut decline declined ill late lie losing miss poses quit,,able effective satisfy win,306.6008605957031,299.6957702636719,295.81103515625,289.8895568847656,289.6213073730469
31,goog,2011-01-20,break closed complicate complicated concern concerns conciliation conciliations cut disclose disclosed easing erred erring fined ill late lie limitation limitations lose miss plea pleas poor poses quit suing taint unforeseen,anticipate approximate approximately assume assuming assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able benefit best better brilliant confident dream effective exceptional exceptionally excited gain gains good great greater greatest improve incredible innovation innovator leadership leading opportunities opportunity perfect perfectly revolutionizing satisfy strength strengthen strengthening strengths strong success successful superior transparency tremendous valuable win,313.83380126953125,311.3598937988281,303.93817138671875,307.9520568847656,298.240234375
32,goog,2011-01-21,accuse accused against argue bad break breakdown broken cancel challenge closing closure complain complaint complaints complicate complicated concern concerns conciliation conciliations confuse confused crisis cut delay difficult disproportion disproportionate doubt error fail failure failures force ill lag late lie lose losing misinform misinformation miss negative opportunistic opportunistically oppose opposed plea pleas pled poses problem problems question questions quit recession scrutiny serious sever shut slow slower sue sues suing suspect suspects taint tense unexpected unexpectedly weak weaker,anticipate approximate approximately believe clarification could depend dependent depending differ doubt may might nearly pending perhaps possibilities possible possibly predict predicted probably revise risk risks roughly seems sometime sometimes somewhat suggest uncertain uncertainties unexpected unexpectedly unusual,able accomplish accomplished achieve achieved achieving beneficial benefit best better boost brilliant collaborative confident creative delight delighted desirable despite easier easy effective enjoy excellent excited exciting fantastic gain gains good great greater happy highest impress impressive improve improvement improvements incredible incredibly innovation innovations invent inventor leading opportunities opportunity optimistic pleased pleasure positive progress satisfy stable strength strengthen strengthened strong stronger succeed success successes successful successfully tremendous valuable win winner winners,311.3598937988281,303.93817138671875,303.56561279296875,306.2580871582031,303.54571533203125
33,goog,2011-01-24,break closing cut ill late lie losing miss quit,approximate approximately,able satisfy win,303.93817138671875,303.56561279296875,307.9520568847656,306.40216064453125,304.0226135253906
34,goog,2011-03-11,break closing cut deter ill late lie losing miss quit,,able satisfy win,288.2750549316406,286.49163818359375,283.1533508300781,276.75,286.794677734375
35,goog,2011-04-08,break cut deter lie miss resign resignation,,able effective satisfy win,288.1260070800781,287.21197509765625,286.81951904296875,286.2780456542969,259.07992553710943
36,goog,2011-04-14,break conciliation conciliations crucial cut erred erring fined ill late lie limitation limitations miss plea pleas poses quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains great greater innovation opportunities satisfy strength strengthen strengthening success superior transparency win,286.2780456542969,287.3858337402344,263.63531494140625,259.07992553710943,260.8285522460937
37,goog,2011-04-19,break cut ill lie miss,,able effective satisfy win,261.7177734375,259.07992553710943,261.16635131835943,260.8285522460937,267.246826171875
38,goog,2011-05-17,break cut ill late lie lose miss poses sue sued taint unlawful,approximate approximately may risk risks uncertain uncertainties,able improving innovation innovations satisfy win,257.53497314453125,263.51608276367193,263.19317626953125,260.32186889648443,257.39093017578125
39,goog,2011-05-19,absence accident accidents acquiesce adverse adversely against allege alleged annul annulled arrears bad bankrupt bankruptcy breach break calamity cancel canceled cancellation cancelled catastrophe catastrophes cease ceases challenge challenged claims closed closing closure complain complained concern concerned conflict conflicted conflicting conflicts contrary crisis culpability cut damage damages decline default defaulting defect defective defects defend defending defer delay delist delisted delisting deprive destroy destroyed destruction deter disclose disclosed discontinue discontinued dispose dispute disregard disregarded disrupt disruption dissolution disturb disturbance disturbances downgrading easing encumbrance encumbrances erred erring erroneous error fail failed fails failure fault faulted faults fined force forced forego fraud fraudulent guilty harm hindrance ill illegal impair impracticable inability inadvisable inappropriate incapable incident inconsistent ineligible infringe infringement inquiry insolvency insolvent insufficient interfere interrupt interruption interruptions invalid investigate investigated investigating investigation investigations involuntary lapse late lie limitation limitations liquidate liquidated liquidating liquidation liquidator litigant lose losing loss losses lost lying malfunction malfunctions misconduct mislead misleading misrepresent misrepresentation miss misuse moratorium negative neglect neglected negligence negligent objecting objection omission omissions omit omits omitted omitting overdue penalty plaintiff plea plead pleaded pled poses posing postpone postponed preclude prejudice prosecute punitive purport quit refusal refuse refused reparation resign resignation resigning revocation sever shortfall solvency stolen stoppage stoppages sue sued sues suffer suffered suffering suing suspend suspending suspension terminate terminated termination terminations threat threaten threatened threatening unable unauthorized unavailable unfavorable unpaid unreasonable unreasonably unremedied unwilling violation,alteration ambiguity appear appeared appearing appears assume assumed assuming assumption assumptions believe believed believes believing conditional conditionally contingency could depend dependent differ differing indeterminate likelihood may might nearly nonassessable ordinarily pending possible preliminary presume presumed risk risks sometime sometimes tending variable variation variations vary,able advances assure assured beneficial benefit best conclusive conclusively confident constructive desirable effective empower empowered enable enabling exclusive exclusively favorable gain gained gains good great greater highest invent invention inventions leading opportunity satisfaction satisfactory satisfied satisfy succeed succeeding success win,263.19317626953125,263.90853881835943,260.32186889648443,257.4555053710937,257.39093017578125
40,goog,2011-06-07,absence adverse against alienate alienated break cancel canceled cancellation cancelled cease ceases closing conflict contrary cut decline declined defer deter deviation dispose dissolution erred fail failure fined force forego forfeit forfeited forfeiture ill illegal impair impaired inability inconsistent interfere invalid invalidate lapse lapsed lapsing late lie limitation limitations liquidation lose losing lying miss pled poses quit refuse refuses resign resignation revoke revoked sue sued suspend suspended suspension terminate terminated termination terminations threat threaten threatened unpaid,alteration assume assumed assumption depend dependent depending deviation differ may pending risk unusual,able achieve achieved achievement beneficial best desirable effective enable gain gains good highest invent inventor opportunity satisfaction satisfied satisfy satisfying success win,258.84646606445307,257.8380126953125,257.90756225585943,253.1087646484375,248.56829833984372
41,goog,2011-06-13,break cut deter disclose ill lie lose miss,,able highest satisfy win,253.1087646484375,250.73422241210938,252.54244995117188,248.56829833984372,241.9314727783203
42,goog,2011-06-24,break cut investigation lie miss subpoena,,able satisfy win,238.55841064453125,235.90565490722656,239.84007263183597,247.17735290527344,264.49969482421875
43,goog,2011-07-12,against bankrupt bankruptcy break contrary cut deter fined force forego ill insolvency investigation investigations late lie limitation miss poses quit sever solvency sue sued,assume assumed assumption assumptions may might nonassessable,able effective gain gains good highest satisfaction satisfied satisfy win winning,261.93637084960943,265.27960205078125,267.390869140625,296.87908935546875,301.5338134765625
44,goog,2011-07-14,break breaking conciliation conciliations cut erred erring fined ill investigation late lie limitation limitations miss plea pleas poses quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective excited gain gains great greater opportunities satisfy strength strengthen strengthening superior transparency win,267.390869140625,262.760986328125,296.87908935546875,299.3281555175781,307.4900817871094
45,goog,2011-08-15,break closing cut ill late lie lose losing miss sue sued taint,anticipate anticipated anticipates believe believes could differ may risk risks uncertain uncertainties,able benefit enable enhance enhancing innovate innovation innovative opportunities satisfaction satisfy success successful successfully vibrant win,280.06344604492193,276.8145751953125,267.75848388671875,250.8087310791016,259.95425415039057
46,goog,2011-08-18,antitrust assertions break cancel cancelled closing closure closures concern cut deter dissent dissenting fail failure fined forego ill late lie losing miss omit omitted purport taint terminate termination,anticipate anticipated anticipates believe believes could differ may might risk risks uncertain uncertainties,able benefit confident good innovation opportunities satisfaction satisfy success successful successfully superior win,264.85238647460943,250.8087310791016,243.87384033203125,257.73370361328125,267.7982177734375
47,goog,2011-10-13,break conciliation conciliations cut erred erring fined ill investigation late lie limitation limitations miss plea pleas poses quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains great greater incredible opportunities satisfy strength strengthen strengthening superior transparency win,272.477783203125,277.6889038085937,293.92828369140625,293.3470458984375,296.282958984375
48,goog,2012-01-12,break closed closing cut ill interfere late lie lose losing miss plea pleas quit resign resigned,believe contingent may possible,able brilliant effective exciting great improving incredibly innovation innovations innovator leadership opportunity pleased satisfy win,310.95751953125,312.78564453125,310.47564697265625,312.2590637207031,290.8681945800781
49,goog,2012-01-19,break conciliation conciliations cut erred erring fined ill investigation late lie limitation limitations lying miss plea pleas poses quit suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective excited gain gains great greater opportunities satisfy strength strengthen strengthening strong superior transparency tremendous win,314.4100646972656,317.7185363769531,291.1016540527344,288.5880126953125,286.9784851074219
50,goog,2012-02-17,break closed cut disclose disclosed ill lie lose miss,approximate approximately assuming may,able beneficial beneficially gain gains satisfy win,301.3003234863281,300.36639404296875,305.01617431640625,302.0057373046875,307.1969909667969
51,goog,2012-04-12,break conciliation conciliations controversial critical crucial cut decline declines delay easing erred erring fined ill investigation late lie limitation limitations lying miss oppose opposed penalties plea pleas poses posing prevents question questions quit risky sacrifice sue sued sues suing taint terminate unable undermine unduly unforeseen urgency voiding,anticipate anticipated approximate approximately assumption assumptions believe believes could depend dependence dependent differ intangible may might possible predict predicted preliminary risk risks risky somewhat uncertain uncertainties unusual unusually vary varying,able benefit best better creativity dream easier effective enjoy enjoying excited exciting gain gains good great greater honor honored improve innovative opportunities opportunity progress satisfy stability strength strengthen strengthening strong success successful superior transparency tremendous win,315.9252014160156,323.4015808105469,310.28192138671875,302.81549072265625,296.869140625
52,goog,2012-04-13,break controversial critical crucial cut decline declines delay easing ill late lie miss oppose opposed plea pleas prevents quit risky sacrifice taint terminate undermine unduly urgency,assumption assumptions believe could depend dependence dependent differ may might possible preliminary risk risks risky somewhat uncertain uncertainties unusual unusually,able benefit best better creativity dream easier effective enjoy enjoying excited gain gains good great honor honored improve innovative opportunities progress satisfy stability strength strong success successful tremendous win,323.4015808105469,310.28192138671875,301.0767822265625,301.7623291015625,298.6922912597656
53,goog,2012-04-30,break cancel cancelled cut fined forego ill lie lying miss penalties quit terminate terminates termination,depend depending may pending variation variations,able effective satisfy win,305.50299072265625,300.4707336425781,300.2620849609375,303.5357971191406,302.6068420410156
54,goog,2012-05-22,absence adverse adversely against allegation allegations alleging antitrust assertions barrier barriers breach breached breaches break breaks cancel canceled cease challenge challenges claiming claims closed closing closure closures concern concerns conflict conflicting conflicts controversies corrupt corruption costly criminal critical curtail cut damage damaged damages decline defamation defect defective defects defend defending defer degrade delay delaying denial deny deter deterioration difficult difficulties diminish diminishing disaster disasters disclose discontinue discourage disproportion disproportionate dispute disputes disrupt disrupted disruption disruptions distract distraction diversion downward easing erred error errors excessive expose exposed exposes fail failing fails failure failures fines force forego fraud fraudulent fraudulently harm harmed harmful harming hazard hazardous hurt ill impair impairment impede impeded implicate inability inadequate inappropriate inappropriately inconsistent infringe infringement infringing injunction injunctions injury insufficient intentional interfere interference interrupt interrupted interruption interruptions invalid investigation investigations lack late lie limitation limitations litigate litigation lose losing loss losses lost lying malfeasance malfunction malfunctioning malfunctions miss negative negatively negligence omit omitted outage outages penalties plea pleas poses preventing prevents problem problems prolong prolonging purport quit recall recalls resign resignation risky sabotage scrutiny secrecy serious seriously sever severe severely shortage shortages slow slowed spam spammers stringent sue sued sues suffer suffered taint tense terminate terminated termination terminations threat threaten threatened unable unanticipated unauthorized unethical unfair unforeseen unfounded unlawful unwilling vandalism violate violates violation violations volatile volatility vulnerabilities vulnerable,anticipate anticipated anticipates anticipation approximate approximately assume assumed assuming believe believes contingent could depend depends differ exposure fluctuate fluctuation fluctuations may might nearly pending possibility possible predict predicted predicting risk risks risky sometime sometimes somewhat uncertain uncertainties uncertainty undesignated unidentified unknown unsettled variation variations varied vary varying volatile volatility,able achieve advantage advantages assure attractive beneficial beneficially benefit better confident creativity despite easily effective enable enhance enhanced enhancing enjoy enjoyable excitement exclusivity favorable gain gained gains good great greater happy improve improved innovate innovation innovations innovative invent invented leading meritorious opportunities pleased profitability resolve satisfy satisfying smooth strong succeed success successes successful successfully tremendous tremendously valuable win,305.07080078125,298.45880126953125,302.7608337402344,293.853759765625,288.5532531738281
55,goog,2012-06-26,absence against break cancel cancellation cancelled cancelling cease ceases claims closing closure conflict contrary cut defeat defeated defer deter discontinue discontinued dispose disqualifies disregard disregarding dissolution doubt erred fail fails force forego forfeit forfeited ill impair impairment incident interfere lapse lapsed late lie limitation limitations liquidation litigation losing loss lying miss plea pleas pled poses preclude quit restructuring restructurings revoke sever sue sued suing suspend suspended terminate terminated termination unpaid,clarification depend dependent depends doubt intangible may pending predict revise tending unusual,able achieve achievement benefit collaboration collaborations conclusive desirable effective efficiency exclusive exclusively favorable gain gains great greater improving innovation innovations invent inventor opportunities opportunity profitability resolve reward rewards satisfaction satisfies satisfy satisfying success win,278.53839111328125,280.5155029296875,282.8105773925781,288.1607971191406,296.0345764160156
56,goog,2012-07-19,break closing conciliation conciliations cut divest divestiture erred erring fined ill investigation late lie limitation limitations losing loss lying miss plea pleas poses quit sever suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ hidden intangible intangibles may predict predicted risk risks uncertain uncertainties variability vary varying,able benefit effective excited exciting gain gains great greater invent inventor opportunities satisfy strength strengthen strengthening strong superior transparency win,288.5035705566406,294.61383056640625,303.4364318847656,301.8219299316406,314.1070251464844
57,goog,2012-08-13,break concern concerned cut deter difficult ill lag late lie lose lost miss negative restructuring sever taint,approximate approximately believe believes could differ may predict predicted risk risks uncertain uncertainties variability,able achieve great greater improve innovative profitability profitable satisfy success successful win,318.9256896972656,327.87249755859375,332.1695556640625,334.2609558105469,336.40203857421875
58,goog,2012-10-04,break cut ill late lie miss restructuring sever taint,approximate approximately could differ may predict predicted risk risks uncertain uncertainties,able improve profitability satisfy success successful win,378.7863464355469,381.5434265136719,381.3447265625,369.6408386230469,368.0958862304688
59,goog,2012-10-18,break conciliation conciliations cut divest divestiture erred erring fined ill investigation late lie limitation limitations loss lying miss plea pleas poses quit restructuring suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able benefit effective gain gains great greater invent inventor opportunities satisfy strength strengthen strengthening superior transparency win,375.30401611328125,345.25445556640625,338.692138671875,337.9767761230469,336.6901550292969
60,goog,2012-10-18,break conciliation conciliations corrects cut divest divestiture erred erring erroneous erroneously fined ill investigation late lie limitation limitations loss lying miss plea pleas poses quit restructuring suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able beautiful beautifully benefit effective excited gain gains great greater invent inventor opportunities progress satisfy strength strengthen strengthening strong superior transparency win,375.30401611328125,345.25445556640625,338.692138671875,337.9767761230469,336.6901550292969
61,goog,2012-12-20,break claims closing closure concern cut disclaim disclaims easing force ill late lie litigation lose losing miss quit sue sued taint,approximate approximately could differ may possible risk risks suggest suggested uncertain uncertainties uncertainty,able achieve advancement advancements benefit best better desired enable enhance improving innovating innovation innovations innovative innovator leading opportunities profitable satisfaction satisfy strength strengths strong success successful successfully vibrant win,357.72833251953125,358.8460388183594,355.5028076171875,352.4576110839844,351.4044494628906
62,goog,2012-12-21,break cut erred ill late lie miss sue sued,approximate approximately depend dependent,able beneficial beneficially satisfy win,358.8460388183594,355.5028076171875,352.4576110839844,352.1446533203125,347.7432556152344
63,goog,2013-01-03,absence against allege alleged allegedly anticompetitive antitrust arguing argument arguments breach breached breaching break cease challenge challenged challenges challenging claims closed closing closure complain complained concern concerned concerns conflict conflicts contend contends contested contradict contrary cut damage damages dampen defensive delay delays depriving deter disclose disclosed dismiss dismissal dismissed dispose dispute disputes dissolution doubt easing encumber encumbered enjoin enjoined erred fail fails fined force forced forcing forego harm harmed ill improper inability inconsistent infringe infringed infringement infringements infringing injunction injunctions injury interfere interference interrupt interruption investigation investigations lack lapse lapsed late lie limitation limitations litigation lose loses losing loss lost lying miss missed monopoly penalties plea pleas poses prejudice problem prosecute prosecuted question questions quit refusal refuse refused refuses refusing reject rejected relinquish relinquishes reparation revoke revoked scrutiny strain sue sued sues suing suspect suspend suspension terminate termination threat threaten threatened threatening threats unable unavailable undermining unfair unreasonable violate violated violates violation violations wasted,alteration alterations appear appearing assume assumed believe believed believes could depend dependent differ doubt may might pending possible reconsider revise risk tending,able accomplish achieving adequately benefit best better confident easier easily effective efficiency enable enabled enhance enhancement enhancements exceptional excited exclusive gain gaining gains good great honor improve improvement improvements innovate innovation integrity leading pleased resolve reward rewarded satisfied satisfies satisfy succeed success win,359.2881774902344,359.496826171875,366.6006164550781,364.28070068359375,359.2881774902344
64,goog,2013-01-22,bad break collapse conciliation conciliations cut discontinue discontinued dispose divest divestiture erred erring fined ill investigation lapse late lie limitation limitations lose loss lying miss plea pleas poses quit restructuring suing taint unforeseen,approximate approximately assumption assumptions believe believes could differ hidden intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying,able achieve achievement benefit effective exciting gain gains great greater incredibly invent inventor opportunities satisfy strength strengthen strengthening strong superior transparency tremendous win,349.9787292480469,349.1640319824219,368.3542175292969,374.39990234375,375.4033508300781
65,goog,2013-02-08,break closed collapse cut disclose disclosed ill lapse lie lose miss sue sued,approximate approximately assuming may,able beneficial beneficially effective gain gains satisfy win,384.474365234375,390.1474609375,388.6820068359375,388.9005737304688,400.8180541992188
