,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7,p_p_n,p_0_n,Total,Buys,Holds,Sells,Rating,Target Px
10,goog,2015-03-24,break crisis cut ill lack lacks lie miss sever,differ,able better creative delight delighted distinction effective improve innovate opportunity satisfy strong success successful tremendous tremendously win,555.7516479492189,567.0693969726562,555.726806640625,545.3389892578125,532.5990600585939,555.726806640625,552.131591796875,13.0,12.0,1.0,0.0,4.769,634.44
11,goog,2015-03-26,against break closed closing closure closures collapse concern concerns contrary cut defer deter disclose dispute disputes doubt ill lapse late lie lose losing miss plea pleas purport question questions quit sue sued terminate terminated terminates,contingent could doubt hidden may,able benefit confident effective gain gains pleased satisfactory satisfy smooth win,555.726806640625,552.131591796875,545.3389892578125,545.0008544921875,533.8273315429689,536.4130859375,544.0062866210939,13.0,12.0,1.0,0.0,4.769,634.44
12,goog,2015-04-23,break collapse conciliation conciliations cut deter discontinue discontinued erred erring fined ill impair impairment lapse late lie limitation limitations litigation lose loss lying miss plea pleas poses quit sue sued suing taint unforeseen volatility,assumption assumptions believe believes contingencies could differ fluctuation fluctuations hidden intangible intangibles may predict predicted risk risks uncertain uncertainties vary varying volatility,able benefit gain gains great greater opportunities satisfy strength strengthen strengthening superior transparency win,536.4130859375,544.0062866210939,561.9674682617189,553.6799926757811,540.780029296875,540.3099975585939,536.7000122070311,13.0,12.0,1.0,0.0,4.769,638.45
13,goog,2015-06-04,absence against break cancel cancellation cancelled cancelling cease ceases claims closing conflict contrary cut defer deter discontinue discontinued dispose disqualifies disregard disregarding dissolution doubt erred fail fails forego forfeit forfeited ill impair impairment incident interfere lapse lapsed late lie limitation limitations liquidation litigation losing loss lying miss pled poses preclude quit restructuring restructurings revoke sue sued suing suspend suspended terminate terminated termination unpaid,clarification depend dependent depends doubt intangible may pending revise risk tending unusual,able achieve achievement collaboration collaborations conclusive desirable effective efficiency exclusive exclusively gain gains great greater innovation invent inventor opportunities opportunity profitability reward rewards satisfaction satisfies satisfy satisfying success win,540.3099975585939,536.7000122070311,533.3300170898439,526.6900024414061,527.2000122070311,560.219970703125,579.8499755859375,13.0,12.0,1.0,0.0,4.769,644.03
14,goog,2015-07-16,break collapse conciliation conciliations cut deter discontinue discontinued erred erring fined ill impair impairment incorrect lapse late lie limitation limitations litigation loss lying miss plea pleas poses quit sue sued suing taint volatility,approximate approximately assumption assumptions believe believes contingencies could differ fluctuation fluctuations hidden intangible intangibles may predict predicted revise revised risk risks uncertain uncertainties vary varying volatility,able benefit gain gains great greater opportunities satisfy strength strengthen strengthening strong superior transparency win,560.219970703125,579.8499755859375,672.9299926757812,662.2999877929688,627.260009765625,635.2999877929688,633.72998046875,13.0,12.0,1.0,0.0,4.769,644.03
15,goog,2015-08-10,break closure collapse cut deter fined ill lapse late lie limitation limitations litigation loss miss poses quit restate restated serious seriously stopped sue sued taint worry,anticipate anticipated anticipates believe believed could depend dependence dependent differ hidden might pending risk risks sometime sometimes speculative tending uncertain uncertainties,able better enjoy enjoying excited exciting gain great greater improving incredible innovation innovations opportunities progress prospering satisfy strong transparency tremendous tremendously win,635.2999877929688,633.72998046875,660.780029296875,656.4500122070312,660.9000244140625,621.3499755859375,625.77001953125,13.0,11.0,2.0,0.0,4.615,717.22
16,goog,2015-09-11,break cancel cancellation collapse cut ill lapse lie miss quit,hidden,able satisfy smooth win,621.3499755859375,625.77001953125,623.239990234375,635.97998046875,622.6900024414062,611.2899780273438,626.9099731445312,13.0,11.0,2.0,0.0,4.615,741.43
17,goog,2015-10-02,against break cancel canceled cancelled cease claiming claims conflict conflicts cut delist destroy destroyed deter erred fined force forego forfeit ill interrupt interrupted invalid invalidity late lie limitation limitations lose loss lost lying miss pled poses purport quit relinquish resign resignation sever stolen sue sued suspend suspended terminate terminated termination unfunded unrest,assume assumed assumption may might nonassessable tending,able best desirable effective gain gains good great greater perfect resolve satisfactory satisfy success valuable win,611.2899780273438,626.9099731445312,641.469970703125,642.3599853515625,652.2999877929688,642.6099853515625,651.7899780273438,13.0,12.0,1.0,0.0,4.769,745.99
18,goog,2015-10-22,break closing collapse conciliation conciliations cut deter disclosing discontinue discontinued erred erring fined ill impair impairment incorrect lapse late lie limitation limitations losing loss lying miss plea pleas poses quit sue sued suing taint volatility,assumption assumptions believe believes contingencies could differ fluctuation fluctuations hidden intangible intangibles may predict predicted revise revised risk risks uncertain uncertainties vary varying volatility,able benefit effective excited gain gains great greater opportunities satisfy strength strengthen strengthening success superior transparency win,642.6099853515625,651.7899780273438,702.0,708.489990234375,721.1099853515625,740.0,738.4099731445312,13.0,12.0,1.0,0.0,4.769,754.74
19,goog,2015-11-19,break closing collapse cut ill lapse lie lose losing miss resign sue sued,depend dependent hidden possible,able advantage benefit best better easy efficient efficiently excited great revolutionizing satisfy win,740.0,738.4099731445312,756.5999755859375,748.280029296875,742.5999755859375,,,13.0,12.0,1.0,0.0,4.769,826.85
